"Prov","Comu","Dist","CodScuola","ScAssiciataA","Indirizzo","ScPrincipaleCon"
"ROMA","CIAMPINO","040","RMEE220034","","VIA PALERMO 9 CIAMPINO",""
"ROMA","CIAMPINO","040","RMEE220012","","VIA DUE GIUGNO 16 CIAMPINO",""
"ROMA","CIAMPINO","040","RMEE221041","","VIA DELL'ACQUA ACETOSA ACQUACETOSA",""
"ROMA","CIAMPINO","040","RMEE221052","","VIA BOLOGNA LOC. CASABIANCA",""
"ROMA","CIAMPINO","040","RMEE22101T","","VIALE KENNEDY LOC. FOLGARELLE",""
"ROMA","CIAMPINO","040","RMEE22103X","","VIA BLERIOT",""
"ROMA","CIAMPINO","040","RMIC8A000E","","CIAMPINO - VIALE J. F. KENNEDY 139","CON SEZIONI ASSOCIATE"
"ROMA","CIAMPINO","041","RMCT71500E","","POMEZIA - VIA DELLA TECNICA 3","CON SEDE AMMINISTRATIVA"
"ROMA","POMEZIA","041","RMEE8A9035","RMIC8A9001","VIA C. A. DALLA CHIESA N. 23 TORVAIANICA",""
"ROMA","POMEZIA","041","RMEE8A9046","RMIC8A9001","VIA C. A. DALLA CHIESA N. 25 TORVAIANICA",""
"ROMA","POMEZIA","041","RMEE8A8039","RMIC8A8005","PIAZZA ALDO MORO S. N. C. POMEZIA",""
"ROMA","POMEZIA","041","RMEE8F502T","RMIC8F500P","LARGO CINCINNATO",""
"ROMA","POMEZIA","041","RMEE8GZ01P","RMIC8GZ00L","VIA TORRALBA FRAZ. MARTIN PESCATORE",""
"ROMA","POMEZIA","041","RMEE8A8028","RMIC8A8005","VIA CRESCENZI POMEZIA",""
"ROMA","POMEZIA","041","RMEE8F501R","RMIC8F500P","VIA G. MATTEOTTI 7",""
"ROMA","POMEZIA","041","RMEE8D401Q","RMIC8D400N","VIA DELLE VITTORIE 3 POMEZIA",""
"ROMA","POMEZIA","041","RMEE8D402R","RMIC8D400N","VIA ARDEATINA KM 20500 N. 4 POMEZIA - LOC. S. PALOMBA",""
"ROMA","POMEZIA","041","RMEE8D403T","RMIC8D400N","VIA CASTAGNETTA N. 27/B POMEZIA- FRAZ. CASTAGNETTA",""
"ROMA","POMEZIA","041","RMEE8GZ02Q","RMIC8GZ00L","VIA DI TORVAIANICA ALTA S. N. C.",""
"ROMA","POMEZIA","041","RMIC8A9001","","TORVAIANICA - VIA GRAN BRETAGNA N. 35","CON SEZIONI ASSOCIATE"
"ROMA","POMEZIA","041","RMIC8GZ00L","","TORVAJANICA - VIA DANIMARCA 163","CON SEZIONI ASSOCIATE"
"ROMA","POMEZIA","041","RMIC8D400N","","POMEZIA - VIA DELLA TECNICA 3","CON SEZIONI ASSOCIATE"
"ROMA","POMEZIA","041","RMIC8F500P","","POMEZIA - VIA GIACOMO MATTEOTTI 7","CON SEZIONI ASSOCIATE"
"ROMA","POMEZIA","041","RMIC8A8005","","POMEZIA - VIA FRATELLI BANDIERA 29","CON SEZIONI ASSOCIATE"
"ROMA","ARDEA","041","RMEE8DA018","RMIC8DA006","VIA TANARO SNC ARDEA - TOR S. LORENZO",""
"ROMA","ARDEA","041","RMEE8C801C","RMIC8C800A","VIA VARESE ARDEA - NUOVA FLORIDA",""
"ROMA","ARDEA","041","RMEE8C9018","RMIC8C9006","VIA LAZIO SNC ARDEA",""
"ROMA","ARDEA","041","RMEE8C803E","RMIC8C800A","VIA STRAMPELLI LOC. PIAN DI FRASSO",""
"ROMA","ARDEA","041","RMEE8C802D","RMIC8C800A","VIA VERONA SNC ARDEA",""
"ROMA","ARDEA","041","RMIC8C9006","","SANT ANTONIO - ARDEA - VIA LAURENTINA KM. 32500","CON SEZIONI ASSOCIATE"
"ROMA","ARDEA","041","RMIC8DA006","","ARDEA-TOR S. LORENZO - VIA CAMPO DI CARNE 2","CON SEZIONI ASSOCIATE"
"ROMA","ARDEA","041","RMIC8C800A","","ARDEA - NUOVA FLORIDA - VIA VICENZA","CON SEZIONI ASSOCIATE"
"ROMA","ARDEA","042","RMCT71600A","","ALBANO LAZIALE - VIA VIRGILIO 29","CON SEDE AMMINISTRATIVA"
"ROMA","ALBANO LAZIALE","042","RMEE8AX018","RMIC8AX006","VIA PANTANELLE CANCELLIERA",""
"ROMA","ALBANO LAZIALE","042","RMEE8AY014","RMIC8AY002","VIA STAZIONE LOC. CECCHINA",""
"ROMA","ALBANO LAZIALE","042","RMEE8GB01X","RMIC8GB00T","VIA VIRGILIO 29 ALBANO LAZIALE",""
"ROMA","ALBANO LAZIALE","042","RMEE8AX03A","RMIC8AX006","VIA TORINO LOC. PAVONA",""
"ROMA","ALBANO LAZIALE","042","RMEE8GB021","RMIC8GB00T","ALBANO LAZIALE",""
"ROMA","ALBANO LAZIALE","042","RMIC8AX006","","LOC. PAVONA - VIA PESCARA S. N. C.","CON SEZIONI ASSOCIATE"
"ROMA","ALBANO LAZIALE","042","RMIC8GB00T","","ALBANO - VIA VIRGILIO 29","CON SEZIONI ASSOCIATE"
"ROMA","ALBANO LAZIALE","042","RMIC8AY002","","CECCHINA - PIAZZA XXV APRILE","CON SEZIONI ASSOCIATE"
"ROMA","ARICCIA","042","RMEE8A3036","RMIC8A3002","VIA CARDINAL F. CHIGI 1 ARICCIA",""
"ROMA","ARICCIA","042","RMEE8A3047","RMIC8A3002","VIA VITO VOLTERRA 23 ARICCIA",""
"ROMA","ARICCIA","042","RMEE8A3058","RMIC8A3002","VIA DEL TESORO 1 ARICCIA",""
"ROMA","ARICCIA","042","RMEE8A3014","RMIC8A3002","VIA CORIOLANO LOC. FONTANA DI PAPA",""
"ROMA","ARICCIA","042","RMEE8A3025","RMIC8A3002","VIA VITTORIA 8 ARICCIA",""
"ROMA","ARICCIA","042","RMIC8A3002","","ARICCIA - VIA STRADA NUOVA S. N. C.","CON SEZIONI ASSOCIATE"
"ROMA","CASTEL GANDOLFO","042","RMEE8A502R","RMIC8A500N","VIA NETTUNENSE LOC. LAGHETTO",""
"ROMA","CASTEL GANDOLFO","042","RMEE8A501Q","RMIC8A500N","VIA MOLE LOC. LE MOLE",""
"ROMA","CASTEL GANDOLFO","042","RMIC8A500N","","CASTELGANDOLFO - VIA UGO LA MALFA 3","CON SEZIONI ASSOCIATE"
"ROMA","LANUVIO","042","RMEE8BG012","RMIC8BG00X","VIA NETTUNENSE263",""
"ROMA","LANUVIO","042","RMEE8BH01T","RMIC8BH00Q","VIA SFORZA CESARINI 22 LANUVIO",""
"ROMA","LANUVIO","042","RMEE8BG023","RMIC8BG00X","STRADA PASCOLARE LOC. PASCOLARE",""
"ROMA","LANUVIO","042","RMEE8BH03X","RMIC8BH00Q","VIA UMBERTO TERRACINI S. N. C. LANUVIO",""
"ROMA","LANUVIO","042","RMIC8BG00X","","LANUVIO-LOC. PASCOLARE - VIA CARLO MAX S. N. C.","CON SEZIONI ASSOCIATE"
"ROMA","LANUVIO","042","RMIC8BH00Q","","LANUVIO - VIA SANTA MARIA DELLA PACE 55","CON SEZIONI ASSOCIATE"
"ROMA","GENZANO DI ROMA","042","RMEE8BA013","RMIC8BA001","VIA PEDICA",""
"ROMA","GENZANO DI ROMA","042","RMEE8BA024","RMIC8BA001","VIA E. DE AMICIS GENZANO DI ROMA",""
"ROMA","GENZANO DI ROMA","042","RMEE8BA035","RMIC8BA001","VIA SELVA GENZANO DI ROMA",""
"ROMA","GENZANO DI ROMA","042","RMEE8BJ01N","RMIC8BJ00G","LARGO PUGLIA S. N. C. GENZANO DI ROMA",""
"ROMA","GENZANO DI ROMA","042","RMEE8BJ024","RMIC8BJ00G","P. ZZA D. ALIGHIERI 1 GENZANO DI ROMA",""
"ROMA","GENZANO DI ROMA","042","RMIC8BA001","","GENZANO DI ROMA - VIA DE AMICIS 12","CON SEZIONI ASSOCIATE"
"ROMA","GENZANO DI ROMA","042","RMIC8BJ00G","","GENZANO DI ROMA - V. LE V. VENETO 2","CON SEZIONI ASSOCIATE"
"ROMA","NEMI","042","RMEE8BH02V","RMIC8BH00Q","P. ZZA ROMA",""
"ROMA","NEMI","043","RMCT717006","","NETTUNO - VIA OLMATA 86","CON SEDE AMMINISTRATIVA"
"ROMA","ANZIO","043","RMEE8C5011","RMIC8C500V","VIA AMBROSINI 6",""
"ROMA","ANZIO","043","RMEE8C5099","RMIC8C500V","VIA ORATORIO S. RITA",""
"ROMA","ANZIO","043","RMEE8DF01B","RMIC8DF009","VIA G. MARCONI 161",""
"ROMA","ANZIO","043","RMEE8DF02C","RMIC8DF009","VIA JENNE LOC. FALASCHE",""
"ROMA","ANZIO","043","RMEE8DF03D","RMIC8DF009","VIA CIPRIANI VILLAGGIO SACIDA",""
"ROMA","ANZIO","043","RMEE8C4015","RMIC8C4003","VIA INDIPENDENZA 1 MIGLIORAMENTO",""
"ROMA","ANZIO","043","RMEE8C409D","RMIC8C4003","VIALE SEVERIANO",""
"ROMA","ANZIO","043","RMEE8C601R","RMIC8C600P","VIA DELLE TUBEROSE LIDO DEI PINI",""
"ROMA","ANZIO","043","RMEE8C701L","RMIC8C700E","VIA MACHIAVELLI LAVINIO STAZIONE",""
"ROMA","ANZIO","043","RMEE8C703P","RMIC8C700E","LUNGOMARE CELESTE ANZIO",""
"ROMA","ANZIO","043","RMEE8C702N","RMIC8C700E","VIA DEI GAROFANI ANZIO",""
