"Prov","Comu","Dist","CodScuola","Descrizione","ScAssiciataA","Indirizzo","ScPrincipaleCon"
"ROMA","ROMA","013","RMAA8EM004","RMAA8EM004  IC VIA C. A. CORTINA (ASSOC. I. C. RMIC8EM008)","RMIC8EM008","VIA C. A. CORTINA 70 ROMA",""
"ROMA","ROMA","013","RMAA8ER007","RMAA8ER007  IC VIA N. M. NICOLAI (ASSOC. I. C. RMIC8ER00B)","RMIC8ER00B","VIA NICOLA M. NICOLAI 85 ROMA",""
"ROMA","ROMA","013","RMAA8EL008","RMAA8EL008  IC VIA TEDESCHI (ASSOC. I. C. RMIC8EL00C)","RMIC8EL00C","VIA ACHILLE TEDESCHI 85 ROMA",""
"ROMA","ROMA","013","RMAA820045","RMAA820045  L. GO STUCCHI (ASSOC. I. C. RMIC820005)","RMIC820005","VIA FERMO CORNI 18 ROMA",""
"ROMA","ROMA","013","RMAA820012","RMAA820012  MADRE TERESA DI CALCUTTA (ASSOC. I. C. RMIC820005)","RMIC820005","VIA RIVISONDOLI 32/39 ROMA",""
"ROMA","ROMA","013","RMAA8ES00C","RMAA8ES00C  MAHATMA GANDHI (ASSOC. I. C. RMIC8ES00L)","RMIC8ES00L","VIA CORINALDO 41 ROMA",""
"ROMA","ROMA","013","RMAA8EN011","RMAA8EN011  MATILDE PARENTE (ASSOC. I. C. RMIC8EN004)","RMIC8EN004","VIA ZANARDINI 103 CASAL DE' PAZZI",""
"ROMA","ROMA","013","RMAA8EQ02D","RMAA8EQ02D  MONTEMONACO (ASSOC. I. C. RMIC8EQ00G)","RMIC8EQ00G","VIA MONTEMONACO 12",""
"ROMA","ROMA","013","RMAA8EM026","RMAA8EM026  PIAZZA BALSAMO CRIVELLI (ASSOC. I. C. RMIC8EM008)","RMIC8EM008","",""
"ROMA","ROMA","013","RMAA820023","RMAA820023  PIAZZA G. GASLINI (ASSOC. I. C. RMIC820005)","RMIC820005","VIA F. INNOCENTI 7 ROMA",""
"ROMA","ROMA","013","RMAA8ER018","RMAA8ER018  PODERE ROSA (ASSOC. I. C. RMIC8ER00B)","RMIC8ER00B","VIA E. MARTINETTI N. 21 ROMA",""
"ROMA","ROMA","013","RMAA8ES01D","RMAA8ES01D  VIA CORINALDO (ASSOC. I. C. RMIC8ES00L)","RMIC8ES00L","VIA CORINALDO 41 ROMA",""
"ROMA","ROMA","013","RMAA8B5015","RMAA8B5015  VIA F. SANTI (ASSOC. I. C. RMIC8B5008)","RMIC8B5008","VIA F. SANTI 65 ROMA",""
"ROMA","ROMA","013","RMAA8ES02E","RMAA8ES02E  VIA FABRIANO (ASSOC. I. C. RMIC8ES00L)","RMIC8ES00L","ROMA",""
"ROMA","ROMA","013","RMAA820034","RMAA820034  VIA G. PALOMBINI (ASSOC. I. C. RMIC820005)","RMIC820005","VIA G. PALOMBINI 39 ROMA",""
"ROMA","ROMA","013","RMAA820001","RMAA820001  VIA GIOVANNI PALOMBINI 39 (ASSOC. I. C. RMIC820005)","RMIC820005","ROMA",""
"ROMA","ROMA","013","RMAA820056","RMAA820056  VIA LIBERATO PALENCO (ASSOC. I. C. RMIC820005)","RMIC820005","VIA LIBERATO PALENCO 61 ROMA",""
"ROMA","ROMA","013","RMAA8ES03G","RMAA8ES03G  VIA PENNABILLI (ASSOC. I. C. RMIC8ES00L)","RMIC8ES00L","VIA PENNABILLI 19 ROMA",""
"ROMA","ROMA","013","RMAA8EQ01C","RMAA8EQ01C  VIA POLLENZA (ASSOC. I. C. RMIC8EQ00G)","RMIC8EQ00G","VIA POLLENZA 54 ROMA",""
"ROMA","ROMA","013","RMAA8EM015","RMAA8EM015  VIA S. SATTA (ASSOC. I. C. RMIC8EM008)","RMIC8EM008","",""
"ROMA","ROMA","013","RMAA8EL019","RMAA8EL019  VIA TEDESCHI (ASSOC. I. C. RMIC8EL00C)","RMIC8EL00C","VIA TEDESCHI 75 ROMA",""
"ROMA","ROMA","013","RMAA8EP01L","RMAA8EP01L  VIALE ROUSSEAU (ASSOC. I. C. RMIC8EP00Q)","RMIC8EP00Q","CASAL DE' PAZZI",""
"ROMA","ROMA","014","RMAA8EU004","RMAA8EU004  I. C. VIA ANAGNI (ASSOC. I. C. RMIC8EU008)","RMIC8EU008","VIA ANAGNI 48 ROMA",""
"ROMA","ROMA","014","RMAA8EV00X","RMAA8EV00X  I. C. VIA DAL VERME (ASSOC. I. C. RMIC8EV004)","RMIC8EV004","VIA L. DAL VERME 109 ROMA",""
"ROMA","ROMA","014","RMAA8EW00Q","RMAA8EW00Q  I. C. VIA FERRAIRONI (ASSOC. I. C. RMIC8EW00X)","RMIC8EW00X","VIA F. FERRAIRONI 38 ROMA",""
"ROMA","ROMA","014","RMAA8CK007","RMAA8CK007  IC VIA F. LAPARELLI 60 (ASSOC. I. C. RMIC8CK00B)","RMIC8CK00B","VIA F. LAPARELLI 60 ROMA",""
"ROMA","ROMA","014","RMAA82301D","RMAA82301D  MATERNA VIA PENAZZATO (ASSOC. I. C. RMIC82300L)","RMIC82300L","VIA D. PENAZZATO 72 ROMA",""
"ROMA","ROMA","014","RMAA8EU015","RMAA8EU015  VIA ANAGNI (ASSOC. I. C. RMIC8EU008)","RMIC8EU008","ROMA",""
"ROMA","ROMA","014","RMAA8EV011","RMAA8EV011  VIA FORTEGUERRI (ASSOC. I. C. RMIC8EV004)","RMIC8EV004","VIA ALBERTO DA GIUSSANO 54 ROMA",""
"ROMA","ROMA","014","RMAA8EW01R","RMAA8EW01R  VIA GUATTARI (ASSOC. I. C. RMIC8EW00X)","RMIC8EW00X","VIA GUATTARI 55 ROMA",""
"ROMA","ROMA","014","RMAA8EW02T","RMAA8EW02T  VIA R. BALZANI (ASSOC. I. C. RMIC8EW00X)","RMIC8EW00X","VIA R. BALZANI55 ROMA",""
"ROMA","ROMA","015","RMAA8E202E","RMAA8E202E  EMILY DICKINSON (ASSOC. I. C. RMIC8E200L)","RMIC8E200L","VIA LUIGI NONO 37 ROMA",""
"ROMA","ROMA","015","RMAA8E105T","RMAA8E105T  FABIO MONTAGNA (ASSOC. I. C. RMIC8E100R)","RMIC8E100R","VIA TURANO 30 ROMA",""
"ROMA","ROMA","015","RMAA8E104R","RMAA8E104R  GIULIETTA MASINA (ASSOC. I. C. RMIC8E100R)","RMIC8E100R","VIA DELIA 50 ROMA",""
"ROMA","ROMA","015","RMAA82300C","RMAA82300C  I. C. GIOVAN BATTISTA VALENTE (ASSOC. I. C. RMIC82300L)","RMIC82300L","VIALE GIOVANNI BATTISTA VALENTE 100 ROMA",""
"ROMA","ROMA","015","RMAA8CC003","RMAA8CC003  IC VIA TOR DE SCHIAVI 175 (ASSOC. I. C. RMIC8CC007)","RMIC8CC007","VIA DEI GLICINI 60 RM",""
"ROMA","ROMA","015","RMAA8EX00G","RMAA8EX00G  IC OLCESE (ASSOC. I. C. RMIC8EX00Q)","RMIC8EX00Q","VIA OLCESE16 ROMA",""
"ROMA","ROMA","015","RMAA8E101N","RMAA8E101N  LA RUSTICA (ASSOC. I. C. RMIC8E100R)","RMIC8E100R","VIA DELLA RUSTICA 281 ROMA",""
"ROMA","ROMA","015","RMAA8E103Q","RMAA8E103Q  MASSIMO TROISI (ASSOC. I. C. RMIC8E100R)","RMIC8E100R","VIA ARETUSA 5 ROMA",""
"ROMA","ROMA","015","RMAA8E201D","RMAA8E201D  P. R. PIROTTA (ASSOC. I. C. RMIC8E200L)","RMIC8E200L","VIA P. R. PIROTTA 95/A ROMA",""
"ROMA","ROMA","015","RMAA8CC025","RMAA8CC025  PEZZANI (ASSOC. I. C. RMIC8CC007)","RMIC8CC007","P. ZZA DEI MIRTI 31 ROMA",""
"ROMA","ROMA","015","RMAA8E000R","RMAA8E000R  PIAZZA DE CUPIS (ASSOC. I. C. RMIC8E0001)","RMIC8E0001","PIAZZA DE CUPIS20 LOC. TOR SAPIENZA",""
"ROMA","ROMA","015","RMAA8E100L","RMAA8E100L  VIA ARETUSA (ASSOC. I. C. RMIC8E100R)","RMIC8E100R","VIA ARETUSA5 ROMA",""
"ROMA","ROMA","015","RMAA8EX01L","RMAA8EX01L  VIA DEI BERIO (ASSOC. I. C. RMIC8EX00Q)","RMIC8EX00Q","VIA DEI BERIO 42 ROMA",""
"ROMA","ROMA","015","RMAA8EY01C","RMAA8EY01C  VIA DEI SALICI (ASSOC. I. C. RMIC8EY00G)","RMIC8EY00G","VIA DEI SALICI 27 ROMA",""
"ROMA","ROMA","015","RMAA8EZ007","RMAA8EZ007  VIA DEI SESAMI (ASSOC. I. C. RMIC8EZ00B)","RMIC8EZ00B","VIA DEI SESAMI 20 ROMA",""
"ROMA","ROMA","015","RMAA8EX04Q","RMAA8EX04Q  VIA DEL PERGOLATO (ASSOC. I. C. RMIC8EX00Q)","RMIC8EX00Q","VIA DEL PERGOLATO 112 ROMA",""
"ROMA","ROMA","015","RMAA8EX02N","RMAA8EX02N  VIA LEPETIT 181 (ASSOC. I. C. RMIC8EX00Q)","RMIC8EX00Q","VIA LEPETIT 181 ROMA",""
"ROMA","ROMA","015","RMAA8EY00B","RMAA8EY00B  VIA LUCA GHINI (ASSOC. I. C. RMIC8EY00G)","RMIC8EY00G","VIA LUCA GHINI 58 ROMA",""
"ROMA","ROMA","015","RMAA8E001T","RMAA8E001T  VIA LUIGI APPIANI (ASSOC. I. C. RMIC8E0001)","RMIC8E0001","VIA LUIGI APPIANI 32 TOR SAPIENZA",""
"ROMA","ROMA","015","RMAA8E200C","RMAA8E200C  VIA P. R. PIROTTA (ASSOC. I. C. RMIC8E200L)","RMIC8E200L","VIA P. R. PIROTTA 95/A ROMA",""
"ROMA","ROMA","015","RMAA8CC014","RMAA8CC014  VIA TOR DE' SCHIAVI 175 (ASSOC. I. C. RMIC8CC007)","RMIC8CC007","VIA TOR DE' SCHIAVI 175 ROMA",""
"ROMA","ROMA","015","RMAA8EX03P","RMAA8EX03P  VIA TOVAGLIERI (ASSOC. I. C. RMIC8EX00Q)","RMIC8EX00Q","VIA TOVAGLIERI 201 ROMA",""
"ROMA","ROMA","015","RMAA8E002V","RMAA8E002V  VIALE GIORGIO DE CHIRICO 5 (ASSOC. I. C. RMIC8E0001)","RMIC8E0001","VIALE GIORGIO DE CHIRICO 5 TOR SAPIENZA",""
"ROMA","ROMA","015","RMAA8EZ018","RMAA8EZ018  VIALE TOGLIATTI (ASSOC. I. C. RMIC8EZ00B)","RMIC8EZ00B","VIALE TOGLIATTI 781 ROMA",""
"ROMA","ROMA","015","RMAA8E102P","RMAA8E102P  VITTORIO DE SICA (ASSOC. I. C. RMIC8E100R)","RMIC8E100R","VIA ACHILLE VERTUNNI 15 ROMA",""
"ROMA","ROMA","016","RMAA8E600Q","RMAA8E600Q  IC VIA E. MACRO (ASSOC. I. C. RMIC8E600X)","RMIC8E600X","VIA EMILIO MACRO 25/31 ROMA",""
"ROMA","ROMA","016","RMAA8E603V","RMAA8E603V  ELEONORA GAGLIARDI (ASSOC. I. C. RMIC8E600X)","RMIC8E600X","VIA DEL RUGANTINO 80/88 TORRE SPACCATA-ROMA-",""
"ROMA","ROMA","016","RMAA8CT014","RMAA8CT014  GIUSEPPE BERNERI (ASSOC. I. C. RMIC8CT007)","RMIC8CT007","VIA BERNERI N. 7 TORRE SPACCATA -ROMA-",""
"ROMA","ROMA","016","RMAA85500X","RMAA85500X  MARCO POLO (ASSOC. I. C. RMIC855004)","RMIC855004","VIA PATERNO' 22 ROMA",""
"ROMA","ROMA","016","RMAA8CS029","RMAA8CS029  MILLA RICCI (ASSOC. I. C. RMIC8CS00B)","RMIC8CS00B","VIA MEDAIL 31 LUNGHEZZA",""
"ROMA","ROMA","016","RMAA8FB036","RMAA8FB036  ANTONIO CRUPI (ASSOC. I. C. RMIC8FB007)","RMIC8FB007","VIA TORRACCIO DI TORRENOVA S. N. C. ROMA",""
"ROMA","ROMA","016","RMAA85200C","RMAA85200C  ANTONIO DE CURTIS (ASSOC. I. C. RMIC85200L)","RMIC85200L","VIA DELLA TENUTA DI TORRENOVA 130 ROMA",""
"ROMA","ROMA","016","RMAA85201D","RMAA85201D  AURELIO POZZI (ASSOC. I. C. RMIC85200L)","RMIC85200L","VIA CASILINA 1374 ROMA",""
"ROMA","ROMA","016","RMAA8CP01B","RMAA8CP01B  CASTELVERDE (ASSOC. I. C. RMIC8CP00E)","RMIC8CP00E","VIA CITTA' S. ANGELO 31",""
"ROMA","ROMA","016","RMAA8CN01Q","RMAA8CN01Q  CORCOLLE SUD (ASSOC. I. C. RMIC8CN00V)","RMIC8CN00V","VIA SPINETOLI 96/98",""
"ROMA","ROMA","016","RMAA8FA018","RMAA8FA018  I. C. VIA CASALE DEL FINOCCHIO (ASSOC. I. C. RMIC8FA00B)","RMIC8FA00B","VIA CAMPOFIORITO 164 BOR. TA FINOCCHIO",""
"ROMA","ROMA","016","RMAA8CT003","RMAA8CT003  I. C. VIA RUGANTINO 91 (ASSOC. I. C. RMIC8CT007)","RMIC8CT007","VIA DELL'AQUILA REALE N. 50 ROMA",""
"ROMA","ROMA","016","RMAA8CN00P","RMAA8CN00P  IC SAN VITTORINO-CORCOLLE (ASSOC. I. C. RMIC8CN00V)","RMIC8CN00V","VIA SPINETOLI 96 CORCOLLE",""
"ROMA","ROMA","016","RMAA8CP00A","RMAA8CP00A  IC CASTELVERDE (ASSOC. I. C. RMIC8CP00E)","RMIC8CP00E","VIA CITTA' S. ANGELO 31 CASTELVERDE",""
"ROMA","ROMA","016","RMAA8CS007","RMAA8CS007  IC PONTE DI NONA VECCHIO-LUNGHE (ASSOC. I. C. RMIC8CS00B)","RMIC8CS00B","VIA DON PRIMO MAZZOLARI 323 ROMA",""
"ROMA","ROMA","016","RMAA8E700G","RMAA8E700G  IC VIA ACQUARONI (ASSOC. I. C. RMIC8E700Q)","RMIC8E700Q","VIA ACQUARONI53 ROMA",""
"ROMA","ROMA","016","RMAA8FA007","RMAA8FA007  IC VIA CASALE DEL FINOCCHIO (ASSOC. I. C. RMIC8FA00B)","RMIC8FA00B","VIA CASALE DEL FINOCCHIO 56 ROMA",""
"ROMA","ROMA","016","RMAA83100B","RMAA83100B  IC VIA DELLE ALZAVOLE (ASSOC. I. C. RMIC83100G)","RMIC83100G","VIA DELLE ALZAVOLE 21 ROMA",""
"ROMA","ROMA","016","RMAA8E4004","RMAA8E4004  IC VIA MARELLI (ASSOC. I. C. RMIC8E4008)","RMIC8E4008","VIA ERCOLE MARELLI 21 ROMA",""
"ROMA","ROMA","016","RMAA8FC00V","RMAA8FC00V  IC VIA MEROPE (ASSOC. I. C. RMIC8FC003)","RMIC8FC003","VIA MEROPE 24 TORRE ANGELA",""
"ROMA","ROMA","016","RMAA8E9007","RMAA8E9007  IC VIA MOTTA CAMASTRA (ASSOC. I. C. RMIC8E900B)","RMIC8E900B","VIA MOTTA CAMASTRA 155 ROMA",""
"ROMA","ROMA","016","RMAA8FB003","RMAA8FB003  IC VIA POSEIDONE (ASSOC. I. C. RMIC8FB007)","RMIC8FB007","VIA POSEIDONE 66 TORRE ANGELA",""
"ROMA","ROMA","016","RMAA8E800B","RMAA8E800B  IC VIA S. BIAGIO PLATANI (ASSOC. I. C. RMIC8E800G)","RMIC8E800G","VIA S. BIAGIO PLATANI 260 ROMA",""
"ROMA","ROMA","016","RMAA8CQ006","RMAA8CQ006  IC VILLAGGIO PRENESTINO (ASSOC. I. C. RMIC8CQ00A)","RMIC8CQ00A","VIA FOSSO DELL'OSA 507 ROMA",""
"ROMA","ROMA","016","RMAA83101C","RMAA83101C  LUIGI VOLPICELLI (ASSOC. I. C. RMIC83100G)","RMIC83100G","VIA DELLE ALZAVOLE21 ROMA",""
"ROMA","ROMA","016","RMAA832007","RMAA832007  MARIA GRAZIA CUTULI (ASSOC. I. C. RMIC83200B)","RMIC83200B","VIA MELIZZANO 94 COLLE PRENESTINO",""
"ROMA","ROMA","016","RMAA853008","RMAA853008  MARTIN LUTHER KING (ASSOC. I. C. RMIC85300C)","RMIC85300C","VIA DEGLI ORAFI30 ROMA",""
"ROMA","ROMA","016","RMAA8E4015","RMAA8E4015  NICOLA CALIPARI (ASSOC. I. C. RMIC8E4008)","RMIC8E4008","VIA ERCOLE MARELLI21 ROMA",""
"ROMA","ROMA","016","RMAA8CQ017","RMAA8CQ017  OVILE - VIA FOSSO DELL'OSA (ASSOC. I. C. RMIC8CQ00A)","RMIC8CQ00A","VIA FOSSO DELL'OSA 507 OVILE",""
"ROMA","ROMA","016","RMAA8E5011","RMAA8E5011  PABLO PICASSO (ASSOC. I. C. RMIC8E5004)","RMIC8E5004","VIA MILLET 21 ROMA",""
"ROMA","ROMA","016","RMAA8E9018","RMAA8E9018  PADRE MASSIMILIANO KOLBE (ASSOC. I. C. RMIC8E900B)","RMIC8E900B","VIA CASALE DEL FINOCCHIO 54 B. TA FINOCCHIO",""
"ROMA","ROMA","016","RMAA8E702N","RMAA8E702N  S. RITA (ASSOC. I. C. RMIC8E700Q)","RMIC8E700Q","VIALE S. RITA DA CASCIA TOR BELLA MONICA",""
"ROMA","ROMA","016","RMAA8E701L","RMAA8E701L  VIA ACQUARONI (ASSOC. I. C. RMIC8E700Q)","RMIC8E700Q","VIA ACQUARONI 51 LOC. TOR BELLAMONICA",""
"ROMA","ROMA","016","RMAA8FC032","RMAA8FC032  VIA CALIMERA (ASSOC. I. C. RMIC8FC003)","RMIC8FC003","VIA CALIMERA 133 ROMA",""
"ROMA","ROMA","016","RMAA8FC043","RMAA8FC043  VIA CALIMERA S. N. C. (ASSOC. I. C. RMIC8FC003)","RMIC8FC003","ROMA",""
"ROMA","ROMA","016","RMAA853019","RMAA853019  VIA DEGLI ORAFI 30 (ASSOC. I. C. RMIC85300C)","RMIC85300C","VIA DEGLI ORAFI 30 ROMA",""
"ROMA","ROMA","016","RMAA8CT036","RMAA8CT036  VIA DELL'AIRONE (ASSOC. I. C. RMIC8CT007)","RMIC8CT007","ROMA",""
"ROMA","ROMA","016","RMAA82700Q","RMAA82700Q  VIA DELL'ARCHEOLOGIA (ASSOC. I. C. RMIC82700X)","RMIC82700X","VIA DELL'ARCHEOLOGIA 137 ROMA",""
"ROMA","ROMA","016","RMAA82701R","RMAA82701R  VIA DELL'ARCHEOLOGIA (ASSOC. I. C. RMIC82700X)","RMIC82700X","TORBELLAMONICA",""
"ROMA","ROMA","016","RMAA8CT047","RMAA8CT047  VIA DELLE RONDINI (ASSOC. I. C. RMIC8CT007)","RMIC8CT007","VIA DELLE RONDINI 37 ROMA",""
"ROMA","ROMA","016","RMAA8CT069","RMAA8CT069  VIA DELLE RUPICOLE (ASSOC. I. C. RMIC8CT007)","RMIC8CT007","VIA DELLE RUPICOLE 19 ROMA",""
"ROMA","ROMA","016","RMAA8FC021","RMAA8FC021  VIA DI TORRENOVA 160 (ASSOC. I. C. RMIC8FC003)","RMIC8FC003","ROMA",""
"ROMA","ROMA","016","RMAA8E601R","RMAA8E601R  VIA E. MACRO (ASSOC. I. C. RMIC8E600X)","RMIC8E600X","VIA E. MACRO 33 ROMA",""
"ROMA","ROMA","016","RMAA8E602T","RMAA8E602T  VIA GIAQUINTO (ASSOC. I. C. RMIC8E600X)","RMIC8E600X","VIA A. GIAQUINTO12 ROMA",""
"ROMA","ROMA","016","RMAA832018","RMAA832018  VIA MELIZZANO (ASSOC. I. C. RMIC83200B)","RMIC83200B","VIA MELIZZANO94 ROMA",""
"ROMA","ROMA","016","RMAA8FC01X","RMAA8FC01X  VIA MEROPE 24 (ASSOC. I. C. RMIC8FC003)","RMIC8FC003","VIA MEROPE 24 TORRE ANGELA",""
"ROMA","ROMA","016","RMAA8E500X","RMAA8E500X  VIA MILLET (ASSOC. I. C. RMIC8E5004)","RMIC8E5004","VIA MILLET 21 ROMA",""
"ROMA","ROMA","016","RMAA855011","RMAA855011  VIA PATERNO' (ASSOC. I. C. RMIC855004)","RMIC855004","VIA PATERNO' 20 ROMA",""
"ROMA","ROMA","016","RMAA8FB014","RMAA8FB014  VIA POSEIDONE (ASSOC. I. C. RMIC8FB007)","RMIC8FB007","VIA POSEIDONE 39 ROMA",""
"ROMA","ROMA","016","RMAA8CS018","RMAA8CS018  VIA ROMERO (ASSOC. I. C. RMIC8CS00B)","RMIC8CS00B","VIA OSCAR ARNULFO ROMERO 100 PONTE DI NONA",""
"ROMA","ROMA","016","RMAA8E801C","RMAA8E801C  VIA S. BIAGIO PLATANI (ASSOC. I. C. RMIC8E800G)","RMIC8E800G","",""
"ROMA","ROMA","016","RMAA8E802D","RMAA8E802D  VIA SICULIANA (ASSOC. I. C. RMIC8E800G)","RMIC8E800G","VIA SICULIANA 78",""
"ROMA","ROMA","016","RMAA8FB047","RMAA8FB047  VIA TORRENOVA 24 (ASSOC. I. C. RMIC8FB007)","RMIC8FB007","TORREANGELA",""
"ROMA","ROMA","016","RMAA8CT058","RMAA8CT058  VIALE DI TORREMAURA (ASSOC. I. C. RMIC8CT007)","RMIC8CT007","VIALE DI TORREMAURA 30 ROMA",""
"ROMA","ROMA","016","RMAA83102D","RMAA83102D  VITTORIO BACHELET (ASSOC. I. C. RMIC83100G)","RMIC83100G","VIA DEL FRINGUELLO12 ROMA",""
"ROMA","ROMA","017","RMAA8GE005","RMAA8GE005  IC VIA CENEDA (ASSOC. I. C. RMIC8GE009)","RMIC8GE009","VIA CENEDA 26 ROMA",""
"ROMA","ROMA","017","RMAA8GC01E","RMAA8GC01E  GIOVANNI CAGLIERO (ASSOC. I. C. RMIC8GC00N)","RMIC8GC00N","LARGO VOLUMNIA 11 ROMA",""
"ROMA","ROMA","017","RMAA8GC00D","RMAA8GC00D  IC LARGO VOLUMNIA (ASSOC. I. C. RMIC8GC00N)","RMIC8GC00N","LARGO VOLUMNIA 11 ROMA",""
"ROMA","ROMA","017","RMAA8GD009","RMAA8GD009  IC VIA LUSITANIA (ASSOC. I. C. RMIC8GD00D)","RMIC8GD00D","VIA LUSITANIA 16 ROMA",""
"ROMA","ROMA","017","RMAA8GE027","RMAA8GE027  LORENZO CUNEO (ASSOC. I. C. RMIC8GE009)","RMIC8GE009","VIA CERVETERI 56 ROMA",""
"ROMA","ROMA","017","RMAA8CU01X","RMAA8CU01X  QUASIMODO (ASSOC. I. C. RMIC8CU003)","RMIC8CU003","VIA LATINA 550 ROMA",""
"ROMA","ROMA","017","RMAA8GD01A","RMAA8GD01A  VIA LUSITANIA 18 (ASSOC. I. C. RMIC8GD00D)","RMIC8GD00D","ROMA",""
"ROMA","ROMA","017","RMAA8GE016","RMAA8GE016  VIA MONDOVI' (ASSOC. I. C. RMIC8GE009)","RMIC8GE009","VIA MONDOVI' 16 ROMA",""
"ROMA","ROMA","017","RMAA8CU00V","RMAA8CU00V  VIA T. MOMMSEN 20 (ASSOC. I. C. RMIC8CU003)","RMIC8CU003","VIA T. MOMMSEN N. 20 ROMA",""
"ROMA","ROMA","018","RMAA83700A","RMAA83700A  RAFFAELLO (ASSOC. I. C. RMIC83700E)","RMIC83700E","VIA GIUSEPPE CAPOGRASSI 23 LOC. ROMANINA",""
"ROMA","ROMA","018","RMAA8B600X","RMAA8B600X  VIA M. F. NOBILIORE 78 (ASSOC. I. C. RMIC8B6004)","RMIC8B6004","VIA M. F. NOBILIORE78 ROMA",""
"ROMA","ROMA","018","RMAA8GH02P","RMAA8GH02P  ANTONIO DE CURTIS (ASSOC. I. C. RMIC8GH00R)","RMIC8GH00R","VIALE S. GIOVANNI BOSCO 125 ROMA",""
"ROMA","ROMA","018","RMAA8GG01T","RMAA8GG01T  DON FILIPPO RINALDI (ASSOC. I. C. RMIC8GG001)","RMIC8GG001","VIA LEMONIA 226 ROMA",""
"ROMA","ROMA","018","RMAA8CK018","RMAA8CK018  DON GIOACCHINO REY (ASSOC. I. C. RMIC8CK00B)","RMIC8CK00B","VIA SESTIO MENAS 125 ROMA",""
"ROMA","ROMA","018","RMAA8B6011","RMAA8B6011  DON PAOLO ALBERA (ASSOC. I. C. RMIC8B6004)","RMIC8B6004","VIA MARCO F. NOBILIORE 78 ROMA",""
"ROMA","ROMA","018","RMAA839002","RMAA839002  IC VIA G. MESSINA (ASSOC. I. C. RMIC839006)","RMIC839006","VIA GIUSEPPE MESSINA 51 ROMA",""
"ROMA","ROMA","018","RMAA8CM00V","RMAA8CM00V  IC VIA F. GENTILE 40 (ASSOC. I. C. RMIC8CM003)","RMIC8CM003","VIA F. GENTILE 40",""
"ROMA","ROMA","018","RMAA8GG00R","RMAA8GG00R  IC CIRC. NE TUSCOLANA (ASSOC. I. C. RMIC8GG001)","RMIC8GG001","VIA LEMONIA 226 ROMA",""
"ROMA","ROMA","018","RMAA8GF001","RMAA8GF001  IC VIA DEL CALICE (ASSOC. I. C. RMIC8GF005)","RMIC8GF005","VIA DEL CALICE 34/I ROMA",""
"ROMA","ROMA","018","RMAA8GH00L","RMAA8GH00L  IC VIA DELL'AEROPORTO (ASSOC. I. C. RMIC8GH00R)","RMIC8GH00R","VIALE SAN GIOVANNI BOSCO 125 ROMA",""
"ROMA","ROMA","018","RMAA8GA00T","RMAA8GA00T  IC VIA P. STABILINI (ASSOC. I. C. RMIC8GA002)","RMIC8GA002","VIA P. STABILINI 19 ROMA",""
"ROMA","ROMA","018","RMAA82600X","RMAA82600X  MILANESI GUIDO (ASSOC. I. C. RMIC826004)","RMIC826004","VIA TROPEA 26 ROMA",""
"ROMA","ROMA","018","RMAA8GG02V","RMAA8GG02V  MONTESSORI - VIA LEMONIA (ASSOC. I. C. RMIC8GG001)","RMIC8GG001","VIA LEMONIA 242 ROMA",""
"ROMA","ROMA","018","RMAA82800G","RMAA82800G  PIETRO M. CORRADINI (ASSOC. I. C. RMIC82800Q)","RMIC82800Q","VIA DI S. MATTEO104 VERMICINO",""
"ROMA","ROMA","018","RMAA826011","RMAA826011  QUARTO MIGLIO (ASSOC. I. C. RMIC826004)","RMIC826004","VIA S. TARCISIO 125 LOC. QUARTO MIGLIO",""
"ROMA","ROMA","018","RMAA83701B","RMAA83701B  SANTE VANDI (ASSOC. I. C. RMIC83700E)","RMIC83700E","VIA SANTE VANDI 50 B. TA ROMANINA",""
"ROMA","ROMA","018","RMAA8GF012","RMAA8GF012  VIA AMANTEA (ASSOC. I. C. RMIC8GF005)","RMIC8GF005","VIA AMANTEA 1 ROMA",""
"ROMA","ROMA","018","RMAA8GF023","RMAA8GF023  VIA DEL CALICE (ASSOC. I. C. RMIC8GF005)","RMIC8GF005","VIA DEL CALICE 34/I ROMA",""
"ROMA","ROMA","018","RMAA83702C","RMAA83702C  VIA E. FLORIAN (ASSOC. I. C. RMIC83700E)","RMIC83700E","B. TA ROMANINA",""
"ROMA","ROMA","018","RMAA8GA01V","RMAA8GA01V  VIA F. MEATTINI (ASSOC. I. C. RMIC8GA002)","RMIC8GA002","ROMA",""
"ROMA","ROMA","018","RMAA839013","RMAA839013  VIA G. MESSINA (ASSOC. I. C. RMIC839006)","RMIC839006","VIA G. MESSINA 51",""
"ROMA","ROMA","018","RMAA839024","RMAA839024  VIA G. MESSINAN. 71 (ASSOC. I. C. RMIC839006)","RMIC839006","",""
"ROMA","ROMA","018","RMAA8CM032","RMAA8CM032  VIA GENTILE (ASSOC. I. C. RMIC8CM003)","RMIC8CM003","VIA GENTILE 132 ROMA",""
"ROMA","ROMA","018","RMAA8GA02X","RMAA8GA02X  VIA RIZZIERI (ASSOC. I. C. RMIC8GA002)","RMIC8GA002","VIA RIZZIERI 143",""
"ROMA","ROMA","018","RMAA82801L","RMAA82801L  VIA SAN MATTEO (ASSOC. I. C. RMIC82800Q)","RMIC82800Q","VIA SAN MATTEO 102 ROMA",""
